figure_id,paper_id,field,image_path,phash
FIG_00000001,2605.30353v1,AI,figures/AI/FIG_00000001.png,bbe1c4c9c50bc03f
FIG_00000002,2605.30353v1,AI,figures/AI/FIG_00000002.png,ea26b7c99931924b
FIG_00000003,2605.30351v1,AI,figures/AI/FIG_00000003.png,eb4ece81b034bc2d
FIG_00000004,2605.30351v1,AI,figures/AI/FIG_00000004.png,eb6a064990bd99bc
FIG_00000005,2605.30351v1,AI,figures/AI/FIG_00000005.png,afc0b21b999ec6a4
FIG_00000006,2605.30351v1,AI,figures/AI/FIG_00000006.png,ab816b85c196d47e
FIG_00000007,2605.30351v1,AI,figures/AI/FIG_00000007.png,fee4954a85b191c6
FIG_00000008,2605.30351v1,AI,figures/AI/FIG_00000008.png,fe8cc1c5853b0d63
FIG_00000009,2605.30351v1,AI,figures/AI/FIG_00000009.png,bea1ca1f3660c19d
FIG_00000010,2605.30351v1,AI,figures/AI/FIG_00000010.png,fb89a4569a2791b1
FIG_00000011,2605.30351v1,AI,figures/AI/FIG_00000011.png,9b5be1a49683e1a5
FIG_00000012,2605.30348v1,AI,figures/AI/FIG_00000012.png,be1b42ed8493e1cc
FIG_00000013,2605.30348v1,AI,figures/AI/FIG_00000013.png,fa4ea54ac83d9907
FIG_00000014,2605.30348v1,AI,figures/AI/FIG_00000014.png,eb89f6898476d099
FIG_00000015,2605.30348v1,AI,figures/AI/FIG_00000015.png,eb1e7e7696d080a1
FIG_00000016,2605.30348v1,AI,figures/AI/FIG_00000016.png,fa18b5c2e589b326
FIG_00000017,2605.30348v1,AI,figures/AI/FIG_00000017.png,a7c0d9d2f90fe0b0
FIG_00000018,2605.30345v1,AI,figures/AI/FIG_00000018.png,da5ad22da5a5a561
FIG_00000019,2605.30345v1,AI,figures/AI/FIG_00000019.png,aeda3496cd25d131
FIG_00000020,2605.30345v1,AI,figures/AI/FIG_00000020.png,bae7994663318738
FIG_00000021,2605.30345v1,AI,figures/AI/FIG_00000021.png,faa5c4da9370f481
FIG_00000022,2605.30345v1,AI,figures/AI/FIG_00000022.png,bec0e333c436996c
FIG_00000023,2605.30345v1,AI,figures/AI/FIG_00000023.png,eacc954b4eb19127
FIG_00000024,2605.30345v1,AI,figures/AI/FIG_00000024.png,eb8ccc1b93349e61
FIG_00000025,2605.30345v1,AI,figures/AI/FIG_00000025.png,af64e0b1c14fe13c
FIG_00000026,2605.30344v1,AI,figures/AI/FIG_00000026.png,eec29d9d602cc2f2
FIG_00000027,2605.30344v1,AI,figures/AI/FIG_00000027.png,e7978858856987e6
FIG_00000028,2605.30344v1,AI,figures/AI/FIG_00000028.png,ebea40273535356c
FIG_00000029,2605.30344v1,AI,figures/AI/FIG_00000029.png,ee6de99c92939043
FIG_00000030,2605.30344v1,AI,figures/AI/FIG_00000030.png,bb804e65923fa15e
FIG_00000031,2605.30344v1,AI,figures/AI/FIG_00000031.png,eba5946b6b949158
FIG_00000032,2605.30344v1,AI,figures/AI/FIG_00000032.png,aff822274e0d646b
FIG_00000033,2605.30344v1,AI,figures/AI/FIG_00000033.png,ee6de998929390c3
FIG_00000034,2605.30343v1,AI,figures/AI/FIG_00000034.png,ebc0943e70811f3f
FIG_00000035,2605.30343v1,AI,figures/AI/FIG_00000035.png,efb19e68e046a20f
FIG_00000036,2605.30343v1,AI,figures/AI/FIG_00000036.png,bbf094e4c61f3324
FIG_00000037,2605.30343v1,AI,figures/AI/FIG_00000037.png,fa72cc8ebf21c046
FIG_00000038,2605.30343v1,AI,figures/AI/FIG_00000038.png,ba92b52dc95296a5
FIG_00000039,2605.30343v1,AI,figures/AI/FIG_00000039.png,bc1fc761c3c0f0d8
FIG_00000040,2605.30343v1,AI,figures/AI/FIG_00000040.png,ab3298cd8ec7c3e0
FIG_00000041,2605.30343v1,AI,figures/AI/FIG_00000041.png,cb9cb44ba563b4b0
FIG_00000042,2605.30343v1,AI,figures/AI/FIG_00000042.png,ea4a13b52dc946e5
FIG_00000043,2605.30343v1,AI,figures/AI/FIG_00000043.png,afc8fa3c6469c642
FIG_00000044,2605.30343v1,AI,figures/AI/FIG_00000044.png,fe4e68c1b59138c9
FIG_00000045,2605.30343v1,AI,figures/AI/FIG_00000045.png,fec9853cc31c8729
FIG_00000046,2605.30343v1,AI,figures/AI/FIG_00000046.png,fe4aa51ee198c589
FIG_00000047,2605.30343v1,AI,figures/AI/FIG_00000047.png,aaf2d92fc05a96b0
FIG_00000048,2605.30343v1,AI,figures/AI/FIG_00000048.png,fea0f5a08897ca1e
FIG_00000049,2605.30341v1,AI,figures/AI/FIG_00000049.png,eec5b13998c6c781
FIG_00000050,2605.30341v1,AI,figures/AI/FIG_00000050.png,bf848959f870c563
FIG_00000051,2605.30341v1,AI,figures/AI/FIG_00000051.png,fe906bea85738434
FIG_00000052,2605.30341v1,AI,figures/AI/FIG_00000052.png,bfa29549c099d4f2
FIG_00000053,2605.30341v1,AI,figures/AI/FIG_00000053.png,d5bbbf4aa4122b24
FIG_00000054,2605.30341v1,AI,figures/AI/FIG_00000054.png,ea4684b1d39b8c79
FIG_00000055,2605.30341v1,AI,figures/AI/FIG_00000055.png,ea3a94c5959985a7
FIG_00000056,2605.30341v1,AI,figures/AI/FIG_00000056.png,8f6aa19794d4b585
FIG_00000057,2605.30341v1,AI,figures/AI/FIG_00000057.png,f4088a23afaf95e1
FIG_00000058,2605.30341v1,AI,figures/AI/FIG_00000058.png,9a94e461e1e9b93a
FIG_00000059,2605.30341v1,AI,figures/AI/FIG_00000059.png,9adfcb5894b5a0a4
FIG_00000060,2605.30341v1,AI,figures/AI/FIG_00000060.png,aa65e592b5e99720
FIG_00000061,2605.30341v1,AI,figures/AI/FIG_00000061.png,ffc0be9b803f8034
FIG_00000062,2605.30341v1,AI,figures/AI/FIG_00000062.png,9ff8c0c2f01b1b27
FIG_00000063,2605.30341v1,AI,figures/AI/FIG_00000063.png,ab2890a16e5e93e7
FIG_00000064,2605.30341v1,AI,figures/AI/FIG_00000064.png,bb95c66ef010b564
FIG_00000065,2605.30341v1,AI,figures/AI/FIG_00000065.png,eead9195d0d2911b
FIG_00000066,2605.30341v1,AI,figures/AI/FIG_00000066.png,bf18e098e3c68c79
FIG_00000067,2605.30341v1,AI,figures/AI/FIG_00000067.png,bea1d07f8596c1c2
FIG_00000068,2605.30341v1,AI,figures/AI/FIG_00000068.png,fa84857a840ffa87
FIG_00000069,2605.30341v1,AI,figures/AI/FIG_00000069.png,eea5b13a84e56187
FIG_00000070,2605.30341v1,AI,figures/AI/FIG_00000070.png,af94d78370c9856a
FIG_00000071,2605.30341v1,AI,figures/AI/FIG_00000071.png,eefe950b951b8181
FIG_00000072,2605.30341v1,AI,figures/AI/FIG_00000072.png,cad09037a5adc8bd
FIG_00000073,2605.30341v1,AI,figures/AI/FIG_00000073.png,ff2a8799e0b0e074
FIG_00000074,2605.30341v1,AI,figures/AI/FIG_00000074.png,ff9d8591c86a94a1
FIG_00000075,2605.30341v1,AI,figures/AI/FIG_00000075.png,ca3f2a5ab5c0b5c1
FIG_00000076,2605.30341v1,AI,figures/AI/FIG_00000076.png,ff859c6a821cc16e
FIG_00000077,2605.30341v1,AI,figures/AI/FIG_00000077.png,ffd3a499a1ec80c4
FIG_00000078,2605.30341v1,AI,figures/AI/FIG_00000078.png,bf15d0acc1e4a4f1
FIG_00000079,2605.30341v1,AI,figures/AI/FIG_00000079.png,aeb4fab07ea380c4
FIG_00000080,2605.30341v1,AI,figures/AI/FIG_00000080.png,ff80f57f806d80c8
FIG_00000081,2605.30341v1,AI,figures/AI/FIG_00000081.png,fbc39bd38424a11e
FIG_00000082,2605.30341v1,AI,figures/AI/FIG_00000082.png,fe8595c1854ec936
FIG_00000083,2605.30341v1,AI,figures/AI/FIG_00000083.png,eec39098911fe17c
FIG_00000084,2605.30335v1,AI,figures/AI/FIG_00000084.png,bdc1d21e9761615a
FIG_00000085,2605.30335v1,AI,figures/AI/FIG_00000085.png,af1e78718443c787
FIG_00000086,2605.30335v1,AI,figures/AI/FIG_00000086.png,bf6b7a1d2464cc48
FIG_00000087,2605.30335v1,AI,figures/AI/FIG_00000087.png,ca165e3d3da98568
FIG_00000088,2605.30335v1,AI,figures/AI/FIG_00000088.png,ef78c595605a907a
FIG_00000089,2605.30335v1,AI,figures/AI/FIG_00000089.png,af6c7a739413858c
FIG_00000090,2605.30335v1,AI,figures/AI/FIG_00000090.png,a7787e796068e01b
FIG_00000091,2605.30334v1,AI,figures/AI/FIG_00000091.png,cb4ada91e4b4b607
FIG_00000092,2605.30334v1,AI,figures/AI/FIG_00000092.png,bf30e390d80fc1bc
FIG_00000093,2605.30334v1,AI,figures/AI/FIG_00000093.png,af9c67799456e090
FIG_00000094,2605.30334v1,AI,figures/AI/FIG_00000094.png,fa84d9578cad8839
FIG_00000095,2605.30334v1,AI,figures/AI/FIG_00000095.png,eac27d92788c872d
FIG_00000096,2605.30334v1,AI,figures/AI/FIG_00000096.png,ab8b6c4bb01cc637
FIG_00000097,2605.30334v1,AI,figures/AI/FIG_00000097.png,ff2a3bd582828179
FIG_00000098,2605.30327v1,AI,figures/AI/FIG_00000098.png,e95a96a59235a5ca
FIG_00000099,2605.30327v1,AI,figures/AI/FIG_00000099.png,bbd0942f72d0cc0f
FIG_00000100,2605.30327v1,AI,figures/AI/FIG_00000100.png,ffc0ba77c09855c0
FIG_00000101,2605.30327v1,AI,figures/AI/FIG_00000101.png,fc87aab1aa7cc580
FIG_00000102,2605.30327v1,AI,figures/AI/FIG_00000102.png,fc83ba81ab7cc4c1
FIG_00000103,2605.30327v1,AI,figures/AI/FIG_00000103.png,eac3951cc16a7ae1
FIG_00000104,2605.30327v1,AI,figures/AI/FIG_00000104.png,fa83851c953a6ae3
FIG_00000105,2605.30327v1,AI,figures/AI/FIG_00000105.png,e694996bd3b0c1cc
FIG_00000106,2605.30327v1,AI,figures/AI/FIG_00000106.png,fa85851a857a7a63
FIG_00000107,2605.30350v1,ML,figures/ML/FIG_00000107.png,bbc0c43bf08fc03b
FIG_00000108,2605.30350v1,ML,figures/ML/FIG_00000108.png,a0ffff0006f0ff00
FIG_00000109,2605.30350v1,ML,figures/ML/FIG_00000109.png,bf879478e238c12e
FIG_00000110,2605.30350v1,ML,figures/ML/FIG_00000110.png,ae1a9864f1e4c3e5
FIG_00000111,2605.30350v1,ML,figures/ML/FIG_00000111.png,fa8733b49c8cc872
FIG_00000112,2605.30350v1,ML,figures/ML/FIG_00000112.png,faac79f9885083a5
FIG_00000113,2605.30350v1,ML,figures/ML/FIG_00000113.png,af26d0b190cbdaa5
FIG_00000114,2605.30350v1,ML,figures/ML/FIG_00000114.png,ba6a9999c85a85a7
FIG_00000115,2605.30350v1,ML,figures/ML/FIG_00000115.png,bf9af085c14ec724
FIG_00000116,2605.30350v1,ML,figures/ML/FIG_00000116.png,bf099186e0d98fe4
FIG_00000117,2605.30350v1,ML,figures/ML/FIG_00000117.png,eb6994d819b6d324
FIG_00000118,2605.30350v1,ML,figures/ML/FIG_00000118.png,b96c86c6d78196e1
FIG_00000119,2605.30350v1,ML,figures/ML/FIG_00000119.png,fa9191d195e98596
FIG_00000120,2605.30337v1,ML,figures/ML/FIG_00000120.png,ee48bd7398a5a18c
FIG_00000121,2605.30337v1,ML,figures/ML/FIG_00000121.png,a9c19296eda5b529
FIG_00000122,2605.30337v1,ML,figures/ML/FIG_00000122.png,bad3159548cb15f8
FIG_00000123,2605.30337v1,ML,figures/ML/FIG_00000123.png,ab9e6ec3b08ca519
FIG_00000124,2605.30337v1,ML,figures/ML/FIG_00000124.png,abcc4eb3918ca659
FIG_00000125,2605.30337v1,ML,figures/ML/FIG_00000125.png,fe80853d856bc35a
FIG_00000126,2605.30337v1,ML,figures/ML/FIG_00000126.png,ab9cd46bc36381d4
FIG_00000127,2605.30337v1,ML,figures/ML/FIG_00000127.png,829be661b49ce633
FIG_00000128,2605.30337v1,ML,figures/ML/FIG_00000128.png,ca867a93ad31ad25
FIG_00000129,2605.30337v1,ML,figures/ML/FIG_00000129.png,ca87b5b1ce5290ad
FIG_00000130,2605.30337v1,ML,figures/ML/FIG_00000130.png,8ac07ab9a565b547
FIG_00000131,2605.30337v1,ML,figures/ML/FIG_00000131.png,8a927dc5bd658057
FIG_00000132,2605.30337v1,ML,figures/ML/FIG_00000132.png,ba9037957b8037d8
FIG_00000133,2605.30337v1,ML,figures/ML/FIG_00000133.png,bbd595844ecc0cf2
FIG_00000134,2605.30337v1,ML,figures/ML/FIG_00000134.png,af9d66789463309c
FIG_00000135,2605.30337v1,ML,figures/ML/FIG_00000135.png,fe9994998166615e
FIG_00000136,2605.30336v1,ML,figures/ML/FIG_00000136.png,fb7860a5a5c38696
FIG_00000137,2605.30336v1,ML,figures/ML/FIG_00000137.png,ae86b086d979c393
FIG_00000138,2605.30330v1,ML,figures/ML/FIG_00000138.png,fea9e47c2389c542
FIG_00000139,2605.30330v1,ML,figures/ML/FIG_00000139.png,ff6e807f809181d9
FIG_00000140,2605.30330v1,ML,figures/ML/FIG_00000140.png,fe7ae2c881996076
FIG_00000141,2605.30330v1,ML,figures/ML/FIG_00000141.png,ea1f9de080e1956d
FIG_00000142,2605.30330v1,ML,figures/ML/FIG_00000142.png,ff6ac0f4801f811f
FIG_00000143,2605.30330v1,ML,figures/ML/FIG_00000143.png,fad58580d07f2547
FIG_00000144,2605.30330v1,ML,figures/ML/FIG_00000144.png,fad59585952a952a
FIG_00000145,2605.30330v1,ML,figures/ML/FIG_00000145.png,fa959581857a292f
FIG_00000146,2605.30330v1,ML,figures/ML/FIG_00000146.png,fffec06ac06ac02a
FIG_00000147,2605.30330v1,ML,figures/ML/FIG_00000147.png,fa9085d2b42fda25
FIG_00000148,2605.30330v1,ML,figures/ML/FIG_00000148.png,ead5d5959581952a
FIG_00000149,2605.30330v1,ML,figures/ML/FIG_00000149.png,ea8595c2853f4a7a
FIG_00000150,2605.30330v1,ML,figures/ML/FIG_00000150.png,ffeac06a803e803f
FIG_00000151,2605.30330v1,ML,figures/ML/FIG_00000151.png,fa8585d0c32ff00f
FIG_00000152,2605.30330v1,ML,figures/ML/FIG_00000152.png,fa8585d0c32ff00f
FIG_00000153,2605.30330v1,ML,figures/ML/FIG_00000153.png,ffd5817b803b803a
FIG_00000154,2605.30330v1,ML,figures/ML/FIG_00000154.png,ceb1b1b1b14ee207
FIG_00000155,2605.30330v1,ML,figures/ML/FIG_00000155.png,ffc0c0d0851f853f
FIG_00000156,2605.30330v1,ML,figures/ML/FIG_00000156.png,ceb1b1b1b14e230f
FIG_00000157,2605.30330v1,ML,figures/ML/FIG_00000157.png,ceb1b1b1f14e264a
FIG_00000158,2605.30330v1,ML,figures/ML/FIG_00000158.png,ffc0c0d58095953f
FIG_00000159,2605.30330v1,ML,figures/ML/FIG_00000159.png,ffc0c0d58095953f
FIG_00000160,2605.30330v1,ML,figures/ML/FIG_00000160.png,ffc0c0d580d5951f
FIG_00000161,2605.30330v1,ML,figures/ML/FIG_00000161.png,ceb1b1b1b14e234e
FIG_00000162,2605.30329v1,ML,figures/ML/FIG_00000162.png,afa98c52b0cdf033
FIG_00000163,2605.30329v1,ML,figures/ML/FIG_00000163.png,fb963c699478c138
FIG_00000164,2605.30329v1,ML,figures/ML/FIG_00000164.png,ff5d8076883a80dd
FIG_00000165,2605.30329v1,ML,figures/ML/FIG_00000165.png,fb77d52ac485b00a
FIG_00000166,2605.30329v1,ML,figures/ML/FIG_00000166.png,ea67a628993895dc
FIG_00000167,2605.30329v1,ML,figures/ML/FIG_00000167.png,fb72842d800d737e
FIG_00000168,2605.30329v1,ML,figures/ML/FIG_00000168.png,da34d0c9f485add2
FIG_00000169,2605.30329v1,ML,figures/ML/FIG_00000169.png,e699965959a5a156
FIG_00000170,2605.30329v1,ML,figures/ML/FIG_00000170.png,efc4951bd222942f
FIG_00000171,2605.30329v1,ML,figures/ML/FIG_00000171.png,eec4991bd232943b
FIG_00000172,2605.30329v1,ML,figures/ML/FIG_00000172.png,bf2fc438f16060f8
FIG_00000173,2605.30329v1,ML,figures/ML/FIG_00000173.png,e699964959a5a55a
FIG_00000174,2605.30329v1,ML,figures/ML/FIG_00000174.png,efc4941bd223922f
FIG_00000175,2605.30329v1,ML,figures/ML/FIG_00000175.png,eec4991bd222943f
FIG_00000176,2605.30329v1,ML,figures/ML/FIG_00000176.png,dab092e9a596ad52
FIG_00000177,2605.30329v1,ML,figures/ML/FIG_00000177.png,e699965959a5a156
FIG_00000178,2605.30329v1,ML,figures/ML/FIG_00000178.png,efc4951bd222942f
FIG_00000179,2605.30329v1,ML,figures/ML/FIG_00000179.png,bfe285c5d0e4d069
FIG_00000180,2605.30329v1,ML,figures/ML/FIG_00000180.png,af2f95a5f070e070
FIG_00000181,2605.30323v1,ML,figures/ML/FIG_00000181.png,ba4be19c86e7e058
FIG_00000182,2605.30352v1,CV,figures/CV/FIG_00000182.png,bbc4c4f5c468956a
FIG_00000183,2605.30352v1,CV,figures/CV/FIG_00000183.png,bfab9ce09c1ce1c0
FIG_00000184,2605.30352v1,CV,figures/CV/FIG_00000184.png,eec3dc23835ec158
FIG_00000185,2605.30352v1,CV,figures/CV/FIG_00000185.png,eefa90e191b3918c
FIG_00000186,2605.30352v1,CV,figures/CV/FIG_00000186.png,fb94d495c197c4c8
FIG_00000187,2605.30352v1,CV,figures/CV/FIG_00000187.png,8fadf842a552a55a
FIG_00000188,2605.30352v1,CV,figures/CV/FIG_00000188.png,fe82817e85c9398d
FIG_00000189,2605.30352v1,CV,figures/CV/FIG_00000189.png,fb7bd0842cc1852f
FIG_00000190,2605.30352v1,CV,figures/CV/FIG_00000190.png,fafc85b184a484bb
FIG_00000191,2605.30352v1,CV,figures/CV/FIG_00000191.png,ee91c46e9194d16e
FIG_00000192,2605.30352v1,CV,figures/CV/FIG_00000192.png,bf959491c495c46e
FIG_00000193,2605.30349v1,CV,figures/CV/FIG_00000193.png,fe81817f8535827a
FIG_00000194,2605.30349v1,CV,figures/CV/FIG_00000194.png,e2629d4a9ca19d9d
FIG_00000195,2605.30349v1,CV,figures/CV/FIG_00000195.png,abd0f42b813cd42f
FIG_00000196,2605.30349v1,CV,figures/CV/FIG_00000196.png,eb3134c8cb67c722
FIG_00000197,2605.30349v1,CV,figures/CV/FIG_00000197.png,ea859538e76e58c1
FIG_00000198,2605.30349v1,CV,figures/CV/FIG_00000198.png,9b7aa4c4c291f06f
FIG_00000199,2605.30347v1,CV,figures/CV/FIG_00000199.png,e0ddde3125ce9268
FIG_00000200,2605.30347v1,CV,figures/CV/FIG_00000200.png,ebc88495b4b23736
FIG_00000201,2605.30347v1,CV,figures/CV/FIG_00000201.png,fbd20ea08176d43b
FIG_00000202,2605.30347v1,CV,figures/CV/FIG_00000202.png,ead293a5892de46c
FIG_00000203,2605.30347v1,CV,figures/CV/FIG_00000203.png,ebfcc40391f00f6a
FIG_00000204,2605.30347v1,CV,figures/CV/FIG_00000204.png,9a4ab4b0cbbf38c4
FIG_00000205,2605.30347v1,CV,figures/CV/FIG_00000205.png,bfc2c03bd16c3195
FIG_00000206,2605.30347v1,CV,figures/CV/FIG_00000206.png,b938c6c6dc3207c7
FIG_00000207,2605.30347v1,CV,figures/CV/FIG_00000207.png,fa3891dc85847ac7
FIG_00000208,2605.30347v1,CV,figures/CV/FIG_00000208.png,ea861eb3b5a5c458
FIG_00000209,2605.30347v1,CV,figures/CV/FIG_00000209.png,ac6cc587c3d293f0
FIG_00000210,2605.30346v1,CV,figures/CV/FIG_00000210.png,ea859c9f8c52859b
FIG_00000211,2605.30346v1,CV,figures/CV/FIG_00000211.png,bbe4864b992c4e99
FIG_00000212,2605.30346v1,CV,figures/CV/FIG_00000212.png,eac495e4951fe152
FIG_00000213,2605.30346v1,CV,figures/CV/FIG_00000213.png,ae99e6a6996bc1c0
FIG_00000214,2605.30346v1,CV,figures/CV/FIG_00000214.png,ae99e6a6996bc1c0
FIG_00000215,2605.30346v1,CV,figures/CV/FIG_00000215.png,bcc3e338c46695cc
FIG_00000216,2605.30346v1,CV,figures/CV/FIG_00000216.png,be3b91d4c1c16ec1
FIG_00000217,2605.30346v1,CV,figures/CV/FIG_00000217.png,fa293e32a55ae0c6
FIG_00000218,2605.30346v1,CV,figures/CV/FIG_00000218.png,be1cc85cda13c5ca
FIG_00000219,2605.30346v1,CV,figures/CV/FIG_00000219.png,bf36c4c93d2cc252
FIG_00000220,2605.30346v1,CV,figures/CV/FIG_00000220.png,ff7f80a2807f9580
FIG_00000221,2605.30346v1,CV,figures/CV/FIG_00000221.png,bb91c0c4953f913b
FIG_00000222,2605.30346v1,CV,figures/CV/FIG_00000222.png,eab7b7c8803694ca
FIG_00000223,2605.30346v1,CV,figures/CV/FIG_00000223.png,fe95c681813a917e
FIG_00000224,2605.30346v1,CV,figures/CV/FIG_00000224.png,f9531e2c5a1cc539
FIG_00000225,2605.30342v1,CV,figures/CV/FIG_00000225.png,aff2d0ccd224d03d
FIG_00000226,2605.30342v1,CV,figures/CV/FIG_00000226.png,afe1f21e0592f02d
FIG_00000227,2605.30342v1,CV,figures/CV/FIG_00000227.png,b89f6ce0c368c1e3
FIG_00000228,2605.30342v1,CV,figures/CV/FIG_00000228.png,b89f6ce0c368c1e3
FIG_00000229,2605.30342v1,CV,figures/CV/FIG_00000229.png,fbca849d869d9560
FIG_00000230,2605.30342v1,CV,figures/CV/FIG_00000230.png,ff8194813a7f80d5
FIG_00000231,2605.30342v1,CV,figures/CV/FIG_00000231.png,af2fd2c4d41b80d3
FIG_00000232,2605.30342v1,CV,figures/CV/FIG_00000232.png,ee99b4939158994e
FIG_00000233,2605.30342v1,CV,figures/CV/FIG_00000233.png,fa6a855f9d918491
FIG_00000234,2605.30342v1,CV,figures/CV/FIG_00000234.png,ea68959e95938c93
FIG_00000235,2605.30339v1,CV,figures/CV/FIG_00000235.png,fa6fc0c08739b391
FIG_00000236,2605.30339v1,CV,figures/CV/FIG_00000236.png,fe27a548813cda4b
FIG_00000237,2605.30339v1,CV,figures/CV/FIG_00000237.png,b9878778c2e2d097
FIG_00000238,2605.30339v1,CV,figures/CV/FIG_00000238.png,eac67269a434a5b6
FIG_00000239,2605.30339v1,CV,figures/CV/FIG_00000239.png,be71c30ea63199c6
FIG_00000240,2605.30339v1,CV,figures/CV/FIG_00000240.png,f2428d27b3999c96
FIG_00000241,2605.30339v1,CV,figures/CV/FIG_00000241.png,bfbbc06da0359149
FIG_00000242,2605.30339v1,CV,figures/CV/FIG_00000242.png,af3dd0ced4c5c0d0
FIG_00000243,2605.30339v1,CV,figures/CV/FIG_00000243.png,bb9ccf43e0f030f0
FIG_00000244,2605.30339v1,CV,figures/CV/FIG_00000244.png,be9a8163c1b5c563
FIG_00000245,2605.30339v1,CV,figures/CV/FIG_00000245.png,bfc16a1fc5789460
FIG_00000246,2605.30339v1,CV,figures/CV/FIG_00000246.png,bb3c814626c3f43b
FIG_00000247,2605.30338v1,CV,figures/CV/FIG_00000247.png,cbb2b4d5b620b1d2
FIG_00000248,2605.30338v1,CV,figures/CV/FIG_00000248.png,eea5d0e098598f33
FIG_00000249,2605.30338v1,CV,figures/CV/FIG_00000249.png,fa038381c7d478fc
FIG_00000250,2605.30338v1,CV,figures/CV/FIG_00000250.png,fe84957ac03f94d0
FIG_00000251,2605.30338v1,CV,figures/CV/FIG_00000251.png,fea3c05da11aa35c
FIG_00000252,2605.30338v1,CV,figures/CV/FIG_00000252.png,fa3f85870778f081
FIG_00000253,2605.30338v1,CV,figures/CV/FIG_00000253.png,fac7fc83079ce030
FIG_00000254,2605.30338v1,CV,figures/CV/FIG_00000254.png,fe81c17e81e17e81
FIG_00000255,2605.30338v1,CV,figures/CV/FIG_00000255.png,ae59a569d186a593
FIG_00000256,2605.30338v1,CV,figures/CV/FIG_00000256.png,9ee1e1cce173ca81
FIG_00000257,2605.30338v1,CV,figures/CV/FIG_00000257.png,ae97f00f95f08583
FIG_00000258,2605.30338v1,CV,figures/CV/FIG_00000258.png,daad8556b5a5254a
FIG_00000259,2605.30338v1,CV,figures/CV/FIG_00000259.png,fa873a98c5f0d0e1
FIG_00000260,2605.30338v1,CV,figures/CV/FIG_00000260.png,fa87950783f8f085
FIG_00000261,2605.30338v1,CV,figures/CV/FIG_00000261.png,fa22958981f6a787
FIG_00000262,2605.30338v1,CV,figures/CV/FIG_00000262.png,ba8794072bf4c53a
FIG_00000263,2605.30338v1,CV,figures/CV/FIG_00000263.png,fa8787030bfc91c5
FIG_00000264,2605.30332v1,CV,figures/CV/FIG_00000264.png,bba585ccc48dc972
FIG_00000265,2605.30332v1,CV,figures/CV/FIG_00000265.png,aa09969b65679999
FIG_00000266,2605.30332v1,CV,figures/CV/FIG_00000266.png,b83cc71ac3c3c2c7
FIG_00000267,2605.30332v1,CV,figures/CV/FIG_00000267.png,ae92f9a5c2c79492
FIG_00000268,2605.30332v1,CV,figures/CV/FIG_00000268.png,8ec0f997e1c05e1b
FIG_00000269,2605.30332v1,CV,figures/CV/FIG_00000269.png,ef8e6779919091b0
FIG_00000270,2605.30332v1,CV,figures/CV/FIG_00000270.png,bf26d4d49383c4d1
FIG_00000271,2605.30332v1,CV,figures/CV/FIG_00000271.png,eec4c573c4b18533
FIG_00000272,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000272.png,ae9da1c4d4b1d14e
FIG_00000273,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000273.png,ea8b9534da0fa552
FIG_00000274,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000274.png,be93c16c6e903b83
FIG_00000275,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000275.png,bf9ce0958e60c48f
FIG_00000276,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000276.png,fba495f1c483d485
FIG_00000277,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000277.png,be9bc7a638e0b058
FIG_00000278,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000278.png,baa7cd5a30e162b4
FIG_00000279,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000279.png,bd92c269a43e946d
FIG_00000280,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000280.png,abf1c40f915bd01b
FIG_00000281,2605.30326v1,ROBOTICS,figures/ROBOTICS/FIG_00000281.png,bbc292af857870c9
FIG_00000282,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000282.png,eb8d9d52e0d69143
FIG_00000283,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000283.png,faa5a562e1c45a99
FIG_00000284,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000284.png,fa95b16e85c66690
FIG_00000285,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000285.png,fe81b736945981ca
FIG_00000286,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000286.png,aea2f7669291a529
FIG_00000287,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000287.png,ee4e426c91d1d12f
FIG_00000288,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000288.png,b931d4c464e6c69b
FIG_00000289,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000289.png,fa3725a0c2d5cc5a
FIG_00000290,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000290.png,f8a7c24ab15a61b5
FIG_00000291,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000291.png,ba67c51f81428779
FIG_00000292,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000292.png,ae9291c796794b1a
FIG_00000293,2605.30313v1,ROBOTICS,figures/ROBOTICS/FIG_00000293.png,fa86e1cdd0960db1
